Euler1,Euler2,Euler3,n14,n14_noise,n16,n16_noise,n20,n20_noise,n24,n24_noise
63,70,91,0.004,5.628,0.004,1.222,0.004,2.37,0.004,0.898
63,70,98,0.005,6.008,0.003,1.177,0.004,2.522,0.003,1.597
63,70,105,0.004,6.736,0.005,1.08,0.004,1.505,0.004,2.341
63,70,112,0.003,5.938,0.004,1.585,0.004,3.902,0.004,5.981
63,70,119,0.004,5.578,0.003,4.061,0.004,3.391,0.004,0.899
63,70,126,0.003,1.627,0.005,2.223,0.004,2.05,0.004,2.903
63,70,133,0.003,4.499,0.003,1.551,0.004,2.252,0.004,4.289
63,70,140,0.004,2.922,0.003,0.822,0.004,1.3,0.005,1.33
63,70,147,0.004,5.052,0.005,1.5,0.004,4.75,0.003,5.788
63,70,154,0.005,3.343,0.004,2.075,0.004,2.81,0.004,0.31
63,70,161,0.005,1.41,0.004,2.13,0.004,4.167,0.005,2.75
63,70,168,0.001,5.139,0.004,1.517,0.003,2.599,0.003,1.348
63,70,175,0.004,2.196,0.004,5.25,0.004,2.891,0.004,1.964
63,77,0,0.004,3.689,0.004,1.392,0.004,0.849,0.003,1.313
63,77,7,0.005,4.301,0.003,9.878,0.003,3.703,0.003,4.37
63,77,14,0.004,4.649,0.004,4.691,0.003,7.8,0.003,2.87
63,77,21,0.004,1.985,0.003,7.356,0.003,1.391,0.004,2.253
63,77,28,0.003,4.96,0.004,1.366,0.004,2.184,0.004,2.521
63,77,35,0.005,2.966,0.003,3.385,0.003,2.864,0.003,4.339
63,77,42,0.003,4.834,0.003,1.291,0.003,1.084,0.004,1.371
63,77,49,0.003,4.95,0.003,1.601,0.004,2.224,0.004,1.545
63,77,56,0.003,1.923,0.004,4.988,0.002,1.285,0.004,1.812
63,77,63,0.003,1.147,0.003,5.557,0.003,3.314,0.003,2.538
63,77,70,0.003,2.416,0.002,3.719,0.004,2.864,0.004,1.45
63,77,77,0.004,3.743,0.005,4.372,0.003,3.075,0.004,2.129
63,77,84,0.004,4.298,0.004,2.291,0.004,0.894,0.004,2.693
63,77,91,0.004,1.849,0.004,14.369,0.004,3.998,0.004,3.672
63,77,98,0.004,3.228,0.004,2.944,0.003,4.459,0.003,3.105
63,77,105,0.004,2.12,0.003,5.299,0.003,2.691,0.003,7.191
63,77,112,0.004,2.789,0.004,2.808,0.004,2.448,0.004,0.831
63,77,119,0.002,5.271,0.004,2.648,0.002,3.883,0.004,4.539
63,77,126,0.004,4.934,0.003,2.881,0.004,6.368,0.003,2.769
63,77,133,0.003,3.668,0.004,3.569,0.004,1.695,0.003,1.758
63,77,140,0.003,5.052,0.004,1.645,0.003,5.647,0.003,6.039
63,77,147,0.004,4.574,0.003,3.334,0.004,4.753,0.004,3.222
63,77,154,0.004,5.821,0.004,3.442,0.004,2.948,0.003,10.622
63,77,161,0.004,1.788,0.004,6.336,0.003,2.873,0.003,0.884
63,77,168,0.004,8.141,0.004,4.464,0.004,1.81,0.004,1.137
63,77,175,0.004,8.371,0.003,6.48,0.004,2.669,0.004,1.844
63,84,0,0.004,1.677,0.004,2.131,0.002,3.336,0.002,11.469
63,84,7,0.005,12.831,0.003,4.788,0.004,8.671,0.003,9.357
63,84,14,0.005,6.068,0.003,10.363,0.004,1.451,0.003,16.152
63,84,21,0.005,11.618,0.004,8.95,0.004,8.206,0.003,15.37
63,84,28,0.005,7.376,0.004,12.897,0.003,7.093,0.003,1.907
63,84,35,0.004,1.989,0.003,4.195,0.003,13.162,0.003,4.383
63,84,42,0.003,12.778,0.003,11.645,0.003,7.035,0.003,3.819
63,84,49,0.003,2.997,0.004,1.91,0.003,3.844,0.003,5.558
63,84,56,0.002,10.137,0.003,7.28,0.003,2.009,0.003,2.734
63,84,63,0.006,5.224,0.003,16.471,0.004,4.814,0.004,6.131
63,84,70,0.003,9.68,0.003,4.307,0.004,9.541,0.003,14.267
63,84,77,0.003,2.602,0.003,2.755,0.004,5.995,0.003,7.189
63,84,84,0.003,6.838,0.003,5.617,0.002,5.843,0.004,8.57
63,84,91,0.004,4.461,0.003,2.11,0.003,13.144,0.004,8.043
63,84,98,0.005,5.613,0.005,7.991,0.003,5.208,0.003,2.227
63,84,105,0.005,9.361,0.003,12.185,0.005,0.741,0.004,3.456
63,84,112,0.005,17.799,0.003,12.959,0.004,6.179,0.004,13.832
63,84,119,0.005,12.988,0.004,14.872,0.003,11.487,0.003,2.712
63,84,126,0.004,3.471,0.004,7.437,0.004,13.528,0.003,5.653
63,84,133,0.003,4.887,0.002,6.713,0.004,2.042,0.003,5.357
63,84,140,0.003,4.054,0.003,4.667,0.003,3.482,0.002,6.976
63,84,147,0.005,6.145,0.006,4.717,0.003,6.137,0.003,4.279
63,84,154,0.005,4.784,0.005,6.708,0.003,1.559,0.003,3.369
63,84,161,0.005,11.728,0.003,6.788,0.003,2.155,0.003,1.478
63,84,168,0.009,12.186,0.003,5.905,0.003,0.504,0.003,2.271
63,84,175,0.004,9.541,0.004,14.605,0.003,5.858,0.003,1.843
70,0,0,0.0,9.882,0.0,11.774,0.0,5.549,0.24,7.231
70,0,7,0.0,8.476,0.0,7.478,0.0,12.713,0.0,6.911
70,0,14,0.0,0.603,0.0,6.055,0.281,13.517,0.251,18.826
70,0,21,0.0,13.973,0.0,15.383,0.0,0.055,0.0,9.157
70,0,28,0.0,11.103,0.0,0.406,0.0,5.701,0.0,5.319
70,0,35,0.0,20.83,0.048,13.004,0.0,8.272,0.314,0.663
70,0,42,0.0,9.034,0.365,4.661,0.0,3.455,0.0,0.258
70,0,49,0.0,13.598,0.0,13.09,0.271,16.268,0.0,8.61
70,0,56,0.0,3.728,0.309,13.068,0.263,12.116,0.0,6.707
70,0,63,0.294,14.679,0.271,13.107,0.0,10.513,0.255,5.336
70,0,70,0.0,5.076,0.0,7.511,0.228,14.049,0.0,11.432
70,0,77,0.312,7.925,0.271,11.646,0.0,11.623,0.0,9.545
70,0,84,0.0,8.677,0.0,16.228,0.0,0.324,0.0,14.079
70,0,91,0.0,18.429,0.339,5.539,0.303,0.462,0.0,1.105
70,0,98,0.0,5.839,0.0,13.242,0.101,0.161,0.0,4.278
70,0,105,0.378,19.134,0.327,5.012,0.0,0.794,0.342,8.448
70,0,112,0.0,13.824,0.0,4.685,0.0,12.733,0.244,4.024
70,0,119,0.0,0.454,0.331,7.845,0.257,9.397,0.0,10.081
70,0,126,0.245,5.883,0.0,8.047,0.0,8.573,0.0,0.46
70,0,133,0.0,6.363,0.0,13.946,0.255,6.987,0.184,15.225
70,0,140,0.0,8.684,0.0,5.529,0.0,7.762,0.278,1.487
70,0,147,0.0,15.481,0.386,4.274,0.294,9.925,0.0,11.79
70,0,154,0.0,18.101,0.34,13.392,0.0,8.584,0.0,4.543
70,0,161,0.443,12.976,0.0,15.465,0.0,0.071,0.29,9.762
70,0,168,0.0,15.374,0.0,11.247,0.0,3.465,0.259,11.609
70,0,175,0.0,11.384,0.343,14.047,0.0,12.311,0.258,6.972
70,7,0,0.007,11.602,0.014,12.075,0.011,4.683,0.008,7.001
70,7,7,0.047,4.112,0.019,2.376,0.007,4.362,0.005,2.952
70,7,14,0.006,2.635,0.006,3.665,0.004,13.366,0.004,3.95
70,7,21,0.005,5.498,0.067,7.022,0.003,12.686,0.004,2.855
70,7,28,0.007,7.122,0.007,1.593,1.012,9.824,0.005,1.613
70,7,35,0.004,6.687,0.007,2.878,0.004,9.332,0.008,7.24
70,7,42,0.014,9.375,0.013,11.145,0.007,14.116,0.004,8.754
70,7,49,0.02,2.281,0.008,4.577,0.523,7.0,0.007,3.235
70,7,56,0.007,12.21,0.018,8.151,0.019,12.51,0.004,3.221
70,7,63,0.023,7.471,0.007,8.127,0.009,6.026,0.003,10.277
70,7,70,0.041,2.026,0.028,2.827,2.154,1.529,0.004,8.47
70,7,77,0.004,8.398,0.009,4.182,0.005,5.672,0.006,10.87
70,7,84,0.005,6.244,0.012,7.0,0.002,7.027,0.005,8.037
70,7,91,0.019,4.874,0.08,11.175,0.002,8.607,0.004,2.96
70,7,98,0.08,7.001,0.013,7.937,0.026,8.477,0.001,5.051
70,7,105,0.028,1.954,0.008,1.152,0.004,7.0,0.007,1.37
70,7,112,0.006,10.591,0.017,4.716,0.006,6.594,0.003,2.45
70,7,119,0.013,11.4,0.007,6.1,0.006,8.539,0.004,5.563
70,7,126,0.016,5.94,0.01,7.026,0.023,8.006,0.005,10.974
70,7,133,0.02,10.184,0.228,5.211,0.001,5.662,0.007,6.4
70,7,140,0.013,3.549,0.004,7.046,0.012,7.039,0.005,3.725
70,7,147,0.004,5.275,0.006,12.685,0.002,5.327,0.004,6.393
70,7,154,0.01,5.555,2.181,10.896,0.004,7.055,0.005,7.0
70,7,161,0.011,8.796,0.005,10.406,1.417,3.635,0.008,2.498
70,7,168,0.853,6.628,0.015,7.011,0.417,2.43,0.329,2.48
70,7,175,0.549,7.573,0.075,8.385,0.1,3.466,0.082,11.364
70,14,0,0.025,10.942,0.0,2.265,0.025,5.889,0.003,1.674
70,14,7,0.008,3.295,0.004,11.947,0.003,8.114,0.008,6.989
70,14,14,0.015,5.297,0.009,10.626,0.002,3.543,0.002,5.945
70,14,21,0.002,4.272,0.002,4.935,0.003,3.95,0.015,6.485
70,14,28,0.009,6.489,0.003,5.568,0.014,5.132,0.002,6.195
70,14,35,0.032,7.783,0.01,5.737,0.01,1.733,0.003,5.177
70,14,42,0.033,5.942,0.004,3.609,0.006,3.562,0.003,4.507
70,14,49,0.009,4.84,0.002,3.311,0.035,4.799,0.028,6.916
70,14,56,0.018,2.358,0.251,6.899,0.003,5.068,0.015,5.702
70,14,63,0.003,4.69,0.007,5.85,0.027,8.21,0.004,4.82
70,14,70,0.003,3.174,0.003,8.239,0.002,11.265,0.003,4.046
70,14,77,0.019,2.789,0.004,4.901,0.002,9.768,0.002,6.039
70,14,84,0.002,8.437,0.01,3.408,0.003,1.33,0.008,4.068
70,14,91,0.034,14.705,0.002,6.643,0.03,14.013,0.002,5.388
70,14,98,0.013,12.33,0.0,6.775,0.014,5.148,0.004,5.004
70,14,105,0.005,8.178,0.019,2.352,0.003,6.592,0.002,7.642
70,14,112,0.009,12.717,0.003,5.003,0.026,5.636,0.003,10.412
70,14,119,0.004,4.877,0.005,5.009,0.004,8.626,0.002,4.52
70,14,126,0.017,7.458,0.008,8.366,0.014,5.183,0.006,8.94
70,14,133,0.016,3.555,0.003,8.69,0.017,10.084,0.002,4.996
70,14,140,0.022,4.499,0.002,7.024,0.002,5.051,0.003,7.101
70,14,147,0.021,10.941,0.01,6.983,0.003,6.771,0.002,4.015
70,14,154,0.012,4.029,0.011,5.041,0.032,6.124,0.016,5.082
70,14,161,0.008,8.008,0.001,4.485,0.012,2.418,0.01,10.109
70,14,168,0.005,7.176,0.016,5.621,0.003,5.725,0.002,4.059
70,14,175,0.124,14.004,0.011,2.725,0.04,6.785,0.037,1.45
70,21,0,0.002,11.313,0.002,8.333,0.003,6.811,0.007,0.373
70,21,7,0.001,1.904,0.009,3.565,0.001,7.083,0.002,6.241
70,21,14,0.01,8.159,0.002,7.078,0.013,11.286,0.02,5.629
70,21,21,0.029,3.51,0.014,7.06,0.014,7.33,0.01,4.277
70,21,28,0.019,4.592,0.022,8.1,0.001,3.829,0.004,2.946
70,21,35,0.003,7.203,0.029,4.068,0.002,4.548,0.011,1.702
70,21,42,0.013,6.037,0.006,2.987,0.023,5.708,0.023,7.288
70,21,49,0.002,3.72,0.003,3.886,0.002,7.902,0.001,6.59
70,21,56,0.002,3.244,0.001,1.831,0.002,4.872,0.001,7.28
70,21,63,0.008,3.368,0.007,4.343,0.022,7.512,0.019,7.79
70,21,70,0.021,4.391,0.027,7.834,0.001,11.17,0.002,5.627
70,21,77,0.028,10.878,0.031,1.197,0.002,8.064,0.002,2.489
70,21,84,0.001,7.788,0.017,7.34,0.016,8.353,0.019,6.61
70,21,91,0.001,2.597,0.021,9.391,0.001,6.749,0.003,7.256
70,21,98,0.005,7.172,0.003,0.752,0.003,6.9,0.007,7.391
70,21,105,0.024,4.671,0.003,4.985,0.015,2.5,0.03,7.269
70,21,112,0.027,1.437,0.006,4.267,0.005,5.943,0.002,2.27
70,21,119,0.006,7.774,0.018,8.004,0.002,2.082,0.006,6.666
70,21,126,0.001,9.255,0.007,8.372,0.022,4.938,0.014,2.884
70,21,133,0.007,10.462,0.023,7.984,0.001,7.482,0.001,2.415
70,21,140,0.003,5.666,0.013,7.71,0.005,7.59,0.01,12.491
70,21,147,0.005,9.382,0.001,2.613,0.016,2.231,0.022,5.386
70,21,154,0.018,9.966,0.006,8.251,0.005,7.068,0.002,3.579
70,21,161,0.025,1.847,0.003,5.902,0.003,7.251,0.002,5.604
70,21,168,0.026,5.737,0.002,5.02,0.015,10.431,0.016,2.532
70,21,175,0.773,3.913,0.001,6.601,0.006,1.846,0.012,8.487
70,28,0,0.004,9.889,0.004,2.291,0.002,2.861,0.008,3.13
70,28,7,0.022,3.696,0.012,0.853,0.015,4.707,0.011,1.544
70,28,14,0.002,7.217,0.001,1.262,0.001,2.035,0.002,3.246
70,28,21,0.006,9.816,0.016,4.101,0.01,9.725,0.007,4.536
70,28,28,0.021,8.084,0.003,8.476,0.014,9.656,0.021,2.987
70,28,35,0.002,2.193,0.01,6.424,0.007,7.184,0.002,4.043
70,28,42,0.009,2.525,0.014,3.806,0.015,2.091,0.01,1.698
70,28,49,0.018,5.602,0.006,7.334,0.001,4.712,0.016,2.52
70,28,56,0.001,5.838,0.011,9.654,0.016,5.78,0.018,2.321
70,28,63,0.023,9.867,0.013,10.027,0.003,4.639,0.015,5.406
70,28,70,0.009,9.906,0.004,6.158,0.015,8.053,0.001,5.951
70,28,77,0.008,2.51,0.003,1.699,0.004,8.798,0.003,2.427
70,28,84,0.018,5.257,0.01,2.807,0.015,5.558,0.018,0.995
70,28,91,0.007,4.903,0.002,5.194,0.004,10.554,0.001,3.223
70,28,98,0.016,9.533,0.013,4.791,0.004,2.514,0.013,9.907
70,28,105,0.013,10.212,0.005,3.418,0.021,3.935,0.022,3.653
70,28,112,0.006,8.319,0.009,2.973,0.001,3.948,0.009,9.479
70,28,119,0.017,6.67,0.01,10.226,0.014,4.537,0.018,7.308
70,28,126,0.001,1.255,0.015,9.458,0.002,5.331,0.018,9.967
70,28,133,0.011,0.899,0.002,0.686,0.015,0.857,0.005,2.283
70,28,140,0.02,6.865,0.015,2.704,0.004,9.561,0.003,4.457
70,28,147,0.001,9.143,0.004,9.682,0.013,9.379,0.013,2.959
70,28,154,0.021,1.591,0.013,5.98,0.009,9.549,0.016,1.55
70,28,161,0.008,5.259,0.009,2.663,0.002,5.117,0.001,4.3
70,28,168,0.01,2.41,0.024,2.916,0.021,3.971,0.014,3.354
70,28,175,0.02,7.32,0.015,8.382,0.006,2.555,0.006,2.977
70,35,0,0.005,1.61,0.002,2.521,0.01,1.973,0.002,7.485
70,35,7,0.015,4.144,0.005,2.518,0.01,4.442,0.011,7.114
70,35,14,0.016,5.781,0.016,3.916,0.003,1.217,0.015,1.508
70,35,21,0.006,4.805,0.009,1.771,0.001,4.001,0.008,2.722
70,35,28,0.004,3.148,0.015,1.38,0.011,2.276,0.015,1.355
70,35,35,0.012,7.278,0.016,1.937,0.014,1.281,0.003,3.068
70,35,42,0.017,6.493,0.016,11.874,0.004,2.545,0.012,1.999
70,35,49,0.012,9.185,0.012,1.301,0.015,1.369,0.008,3.565
70,35,56,0.014,1.59,0.009,4.312,0.004,12.143,0.013,11.967
70,35,63,0.007,2.385,0.01,2.978,0.011,10.904,0.013,1.066
70,35,70,0.012,2.862,0.005,9.843,0.002,5.811,0.001,4.498
70,35,77,0.003,2.389,0.002,3.941,0.017,1.693,0.012,7.94
70,35,84,0.006,11.884,0.001,2.559,0.011,5.64,0.012,3.638
70,35,91,0.004,1.929,0.011,2.553,0.01,6.24,0.009,0.986
70,35,98,0.004,2.495,0.005,7.034,0.012,11.611,0.008,4.459
70,35,105,0.007,12.224,0.016,1.368,0.005,5.578,0.002,5.644
70,35,112,0.015,6.237,0.008,2.391,0.014,1.98,0.012,2.957
70,35,119,0.005,4.497,0.013,11.931,0.004,3.578,0.01,5.92
70,35,126,0.017,3.758,0.012,1.447,0.011,8.556,0.016,2.167
70,35,133,0.017,3.29,0.014,5.775,0.002,2.244,0.01,2.469
70,35,140,0.014,12.806,0.018,2.881,0.017,5.854,0.006,12.254
70,35,147,0.015,3.354,0.015,2.389,0.012,5.082,0.014,2.733
70,35,154,0.004,5.422,0.012,4.033,0.01,4.529,0.006,4.375
70,35,161,0.011,2.471,0.005,5.65,0.013,1.572,0.009,2.813
70,35,168,0.008,4.232,0.004,12.204,0.003,11.827,0.01,2.263
70,35,175,0.011,11.476,0.006,2.088,0.011,3.22,0.008,10.284
70,42,0,0.001,8.361,0.009,7.638,0.008,4.01,0.011,2.793
70,42,7,0.003,1.351,0.013,4.043,0.003,2.246,0.012,3.531
70,42,14,0.01,0.836,0.011,5.263,0.005,2.407,0.01,0.639
70,42,21,0.005,2.347,0.002,2.344,0.012,2.161,0.003,7.1
70,42,28,0.011,3.855,0.011,2.131,0.008,6.011,0.012,1.859
70,42,35,0.009,5.43,0.009,1.7,0.005,1.927,0.005,3.491
70,42,42,0.009,2.553,0.008,6.931,0.012,1.573,0.012,1.054
70,42,49,0.009,3.163,0.004,1.036,0.013,3.28,0.009,2.604
70,42,56,0.01,2.258,0.011,1.029,0.007,4.316,0.009,2.042
70,42,63,0.013,3.961,0.013,2.149,0.012,1.078,0.008,5.027
70,42,70,0.008,14.254,0.008,1.712,0.005,1.378,0.009,3.416
70,42,77,0.014,2.364,0.013,2.319,0.014,14.095,0.011,2.705
70,42,84,0.012,7.729,0.01,1.831,0.007,1.47,0.01,3.548
70,42,91,0.013,1.663,0.005,3.283,0.007,5.575,0.008,5.278
70,42,98,0.008,4.029,0.01,3.326,0.009,6.932,0.013,2.475
70,42,105,0.014,2.641,0.013,1.893,0.011,9.912,0.013,3.447
70,42,112,0.006,1.168,0.001,3.538,0.013,4.782,0.012,3.554
70,42,119,0.01,4.01,0.011,2.135,0.013,2.813,0.01,4.672
70,42,126,0.008,2.066,0.013,4.557,0.013,2.954,0.011,2.36
70,42,133,0.006,4.751,0.011,3.68,0.005,3.164,0.009,2.251
70,42,140,0.012,4.162,0.001,2.305,0.013,2.282,0.013,1.28
70,42,147,0.011,5.719,0.014,3.403,0.007,0.98,0.012,1.058
70,42,154,0.013,2.989,0.01,6.41,0.008,5.226,0.004,1.967
70,42,161,0.009,5.739,9.456,2.927,0.01,1.796,0.011,3.487
70,42,168,0.007,2.87,0.01,5.769,0.011,3.236,0.003,2.512
70,42,175,0.004,1.892,0.013,2.254,0.007,3.931,0.013,4.347
70,49,0,0.004,9.054,0.009,2.754,0.008,1.216,0.009,1.46
70,49,7,0.009,2.183,0.005,16.203,0.007,7.232,0.008,3.083
70,49,14,0.004,6.511,0.008,2.721,0.01,3.741,0.009,9.09
70,49,21,0.01,2.053,0.01,4.306,0.011,1.389,0.01,9.188
70,49,28,0.008,1.633,0.01,4.277,0.009,2.143,0.008,3.498
70,49,35,0.009,2.017,0.001,9.63,0.01,1.956,0.01,4.147
70,49,42,0.009,3.919,0.01,3.301,0.008,4.269,0.006,3.744
70,49,49,0.01,5.603,0.01,2.046,0.006,3.031,0.008,5.114
70,49,56,0.008,7.729,0.002,3.606,0.008,0.995,0.008,1.942
70,49,63,0.009,0.994,0.004,1.322,0.009,3.846,0.003,0.994
70,49,70,0.007,1.379,0.011,2.07,0.009,1.761,0.009,1.016
70,49,77,0.004,2.563,0.007,1.588,0.009,3.955,0.005,9.865
70,49,84,0.008,3.646,0.008,3.818,0.009,1.981,0.01,1.27
70,49,91,0.006,2.759,0.01,0.731,0.009,2.84,0.004,3.156
70,49,98,0.01,4.135,0.007,3.509,0.01,7.489,0.01,1.956
70,49,105,0.002,2.991,0.005,1.449,0.008,14.602,0.004,1.654
70,49,112,0.011,5.265,0.011,3.882,0.008,2.169,0.011,2.373
70,49,119,0.008,3.835,0.011,2.37,0.009,1.137,0.004,1.788
70,49,126,0.01,2.37,0.001,1.97,0.009,6.813,0.009,1.733
70,49,133,0.009,1.636,0.008,3.128,0.01,1.928,0.009,3.717
70,49,140,0.011,2.161,0.008,3.276,0.009,1.436,0.011,4.811
70,49,147,0.007,4.193,0.005,1.214,0.009,2.134,0.007,0.579
70,49,154,0.009,3.353,0.008,4.839,0.009,2.654,0.009,3.532
70,49,161,0.007,2.845,0.011,2.526,0.005,2.273,0.008,2.494
70,49,168,0.006,6.278,0.006,4.507,0.01,6.917,0.007,6.168
70,49,175,0.003,10.021,0.008,4.416,0.007,3.208,0.007,3.71
70,56,0,0.004,2.802,0.008,1.882,0.006,2.336,0.008,2.595
70,56,7,0.008,2.056,0.008,1.25,0.006,4.213,0.007,2.542
70,56,14,0.008,3.232,0.005,2.851,0.004,4.641,0.008,3.043
70,56,21,0.007,9.557,0.008,1.519,0.009,1.173,0.007,3.516
70,56,28,0.009,4.65,0.005,2.711,0.006,2.463,0.008,2.174
70,56,35,0.003,3.103,0.009,5.584,0.008,2.788,0.007,5.256
70,56,42,0.007,3.721,0.005,2.539,0.008,3.196,0.007,2.335
70,56,49,0.007,1.337,0.008,1.538,0.007,4.073,0.008,2.719
70,56,56,0.006,2.153,0.005,7.46,0.007,3.848,0.007,2.787
70,56,63,0.008,8.42,0.008,6.175,0.004,0.833,0.006,4.612
70,56,70,0.007,4.15,0.007,6.588,0.008,5.176,0.008,3.253
70,56,77,0.006,0.649,0.008,2.159,0.007,3.144,0.007,2.137
70,56,84,0.008,4.309,0.007,2.001,0.006,16.451,0.008,6.233
70,56,91,0.003,2.191,0.008,3.847,0.008,3.178,0.005,1.482
70,56,98,0.01,8.16,0.006,3.975,0.008,3.343,0.007,2.441
70,56,105,0.005,3.89,0.008,7.251,0.007,1.342,0.005,0.636
70,56,112,0.004,17.155,0.008,2.971,0.007,2.3,0.008,3.573
70,56,119,0.008,2.082,0.006,2.494,0.007,4.38,0.008,1.43
70,56,126,0.006,2.371,0.009,3.392,0.003,1.099,0.006,2.249
70,56,133,0.007,3.337,0.003,2.457,0.008,2.205,0.009,3.107
70,56,140,0.008,4.558,0.008,4.06,0.006,1.611,0.008,3.402
70,56,147,0.005,1.016,0.006,5.615,0.007,2.763,0.008,1.955
70,56,154,0.009,9.357,0.009,2.315,0.007,2.11,0.008,3.71
70,56,161,0.006,5.688,0.008,3.998,0.008,2.719,0.004,2.625
70,56,168,0.008,5.748,0.008,3.971,0.006,2.394,0.006,1.56
70,56,175,0.009,6.504,0.005,10.991,0.007,5.423,0.008,1.947
70,63,0,0.007,2.601,0.004,3.826,0.005,3.677,0.006,3.245
70,63,7,0.006,2.593,0.006,5.114,0.004,2.981,0.006,2.521
70,63,14,0.007,3.895,0.007,2.472,0.006,3.233,0.007,3.822
70,63,21,0.006,3.053,0.006,2.238,0.006,3.354,0.005,2.175
70,63,28,0.007,3.033,0.006,3.267,0.007,2.299,0.007,2.011
70,63,35,0.007,2.331,0.006,3.822,0.007,3.982,0.005,4.634
70,63,42,0.007,4.731,0.006,3.518,0.005,2.657,0.005,3.231
70,63,49,0.006,1.93,0.007,1.764,0.005,1.387,0.007,2.145
70,63,56,0.008,7.644,0.005,3.487,0.005,3.771,0.006,1.258
70,63,63,0.005,1.882,0.006,5.567,0.006,1.776,0.006,2.01
70,63,70,0.005,1.85,0.003,4.244,0.006,3.687,0.006,3.464
70,63,77,0.007,2.313,0.005,3.232,0.005,3.121,0.005,2.299
70,63,84,0.003,2.823,0.005,3.188,0.006,4.301,0.006,1.787
70,63,91,0.007,2.602,0.006,1.44,0.004,1.514,0.007,3.098
70,63,98,0.004,3.092,0.006,5.364,0.006,6.533,0.003,3.489
70,63,105,0.003,4.595,0.006,2.438,0.005,1.487,0.005,2.342
70,63,112,0.005,4.332,0.005,3.369,0.004,1.887,0.003,2.543
70,63,119,0.006,0.96,0.006,1.339,0.005,3.748,0.005,0.773
70,63,126,0.007,6.105,0.006,6.725,0.006,0.973,0.007,1.614
70,63,133,0.006,4.82,0.006,4.364,0.006,2.388,0.005,1.111
70,63,140,0.005,2.992,0.006,3.768,0.006,1.973,0.007,0.803
70,63,147,0.007,1.814,0.007,4.694,0.006,1.978,0.006,2.496
70,63,154,0.005,4.371,0.006,6.618,0.004,3.059,0.007,4.416
70,63,161,0.005,7.581,0.003,1.48,0.006,2.707,0.005,2.703
70,63,168,0.007,5.971,0.006,3.56,0.004,4.641,0.005,1.693
70,63,175,0.005,2.844,0.004,3.696,0.007,0.972,0.007,1.441
70,70,0,0.005,3.635,0.004,2.511,0.005,1.461,0.005,3.831
70,70,7,0.006,1.338,0.005,2.369,0.005,4.416,0.006,4.305
70,70,14,0.005,6.281,0.005,2.47,0.005,1.405,0.004,5.099
70,70,21,0.005,6.42,0.006,4.257,0.005,1.462,0.006,4.567
70,70,28,0.003,3.738,0.005,4.96,0.005,5.399,0.005,4.379
70,70,35,0.006,5.239,0.005,3.256,0.006,3.571,0.005,1.458
70,70,42,0.005,4.37,0.006,2.811,0.006,2.314,0.005,4.642
70,70,49,0.006,7.984,0.005,5.954,0.005,2.839,0.005,3.197
70,70,56,0.005,3.149,0.006,6.968,0.004,4.193,0.005,3.826
70,70,63,0.003,2.124,0.006,3.844,0.005,1.273,0.005,1.595
70,70,70,0.005,2.853,0.001,2.544,0.005,1.759,0.005,2.915
70,70,77,0.005,4.241,0.004,4.276,0.004,1.3,0.005,1.632
70,70,84,0.005,3.526,0.006,3.814,0.006,3.458,0.005,1.407
70,70,91,0.005,2.753,0.002,4.535,0.005,1.585,0.004,3.489
70,70,98,0.004,2.744,0.006,6.293,0.006,1.347,0.005,2.79
70,70,105,0.005,3.473,0.006,4.104,0.006,4.267,0.005,3.933
70,70,112,0.004,3.509,0.004,2.466,0.005,5.457,0.005,3.787
70,70,119,0.004,3.139,0.005,2.544,0.004,1.821,0.004,1.006
70,70,126,0.004,2.982,0.006,2.406,0.005,4.449,0.006,3.057
70,70,133,0.005,5.477,0.004,1.962,0.005,3.111,0.005,4.668
70,70,140,0.005,3.221,0.006,6.049,0.004,2.545,0.005,2.761
70,70,147,0.006,3.487,0.004,2.995,0.006,2.092,0.005,2.277
70,70,154,0.003,0.947,0.004,2.523,0.005,1.794,0.006,1.582
70,70,161,0.005,2.332,0.006,3.658,0.005,3.484,0.005,0.821
70,70,168,0.005,1.072,0.005,5.157,0.004,1.52,0.004,1.932
70,70,175,0.006,7.063,0.005,4.602,0.004,4.603,0.005,3.087
70,77,0,0.005,3.984,0.003,4.691,0.005,3.065,0.003,18.762
70,77,7,0.005,1.66,0.004,5.404,0.005,2.27,0.004,1.818
70,77,14,0.005,4.118,0.004,3.397,0.004,5.535,0.005,1.696
70,77,21,0.005,2.185,0.004,1.357,0.004,5.645,0.004,3.308
70,77,28,0.005,6.635,0.004,3.618,0.005,3.617,0.004,3.161
70,77,35,0.004,9.806,0.005,7.759,0.005,3.084,0.005,3.739
70,77,42,0.003,3.43,0.004,3.51,0.003,2.823,0.004,1.296
70,77,49,0.003,1.458,0.005,2.039,0.004,7.288,0.004,3.481
70,77,56,0.005,7.848,0.004,1.966,0.004,1.991,0.004,4.368
70,77,63,0.005,3.992,0.004,4.514,0.004,3.627,0.005,4.857
70,77,70,0.004,2.651,0.004,2.66,0.005,5.332,0.004,2.526
70,77,77,0.005,2.396,0.004,1.957,0.005,3.47,0.005,4.637
70,77,84,0.005,4.247,0.005,6.301,0.004,3.433,0.003,2.575
70,77,91,0.004,3.637,0.004,5.619,0.005,4.218,0.004,4.094
70,77,98,0.006,2.619,0.006,3.496,0.005,3.343,0.004,4.209
70,77,105,0.004,3.039,0.004,4.985,0.004,2.263,0.005,2.535
