Euler1,Euler2,Euler3,n14,n14_noise,n16,n16_noise,n20,n20_noise,n24,n24_noise
63,84,21,0.004,6.586,0.005,12.381,0.004,14.33,0.003,4.429
63,84,28,0.005,12.493,0.004,1.771,0.003,4.238,0.003,4.524
63,84,35,0.004,9.608,0.003,2.629,0.003,4.204,0.003,11.213
63,84,42,0.003,5.152,0.003,8.981,0.003,6.751,0.003,11.34
63,84,49,0.004,7.122,0.004,10.522,0.004,3.03,0.003,9.934
63,84,56,0.002,12.418,0.003,3.838,0.003,1.577,0.003,1.357
63,84,63,0.005,15.911,0.003,8.055,0.004,6.998,0.004,6.08
63,84,70,0.003,7.791,0.003,2.133,0.004,16.788,0.003,1.94
63,84,77,0.003,15.671,0.003,1.9,0.004,12.22,0.003,2.752
63,84,84,0.003,11.196,0.003,3.039,0.002,8.084,0.004,7.422
63,84,91,0.004,11.685,0.004,6.202,0.003,2.246,0.004,3.07
63,84,98,0.005,1.858,0.004,5.04,0.003,8.381,0.003,1.626
63,84,105,0.005,6.117,0.003,5.341,0.003,6.261,0.004,7.008
63,84,112,0.005,9.071,0.004,15.435,0.003,2.29,0.003,15.845
63,84,119,0.005,15.582,0.004,10.919,0.003,10.774,0.003,6.357
63,84,126,0.004,6.518,0.004,4.918,0.004,9.365,0.003,4.425
63,84,133,0.003,5.992,0.002,4.04,0.005,2.189,0.003,8.62
63,84,140,0.003,11.827,0.005,4.152,0.004,3.07,0.002,5.494
63,84,147,0.004,7.564,0.005,3.78,0.004,6.84,0.003,5.634
63,84,154,0.004,9.349,0.004,2.366,0.003,16.75,0.003,3.183
63,84,161,0.003,3.697,0.004,0.588,0.003,14.528,0.003,4.412
63,84,168,0.009,8.822,0.003,1.442,0.005,4.342,0.003,2.235
63,84,175,0.007,6.484,0.004,15.259,0.004,11.374,0.003,7.457
70,0,0,0.0,11.975,0.343,8.898,0.0,7.702,0.0,8.141
70,0,7,0.0,0.481,0.0,1.654,0.0,6.219,0.0,2.324
70,0,14,0.0,7.451,0.0,14.004,0.283,9.692,0.0,12.297
70,0,21,0.0,8.011,0.0,8.973,0.0,0.095,0.0,6.658
70,0,28,0.0,8.433,0.0,16.97,0.0,7.633,0.235,0.983
70,0,35,0.037,12.579,0.0,2.009,0.0,15.958,0.0,11.575
70,0,42,0.325,19.023,0.0,11.787,0.0,0.023,0.0,10.043
70,0,49,0.0,12.868,0.293,15.082,0.0,12.132,0.274,2.528
70,0,56,0.0,3.377,0.0,15.907,0.29,16.588,0.216,19.677
70,0,63,0.0,10.313,0.294,7.263,0.318,0.2,0.0,7.071
70,0,70,0.0,9.527,0.0,7.854,0.0,8.448,0.257,7.38
70,0,77,0.0,17.178,0.273,11.467,0.331,2.93,0.27,7.303
70,0,84,0.366,8.811,0.416,16.636,0.0,8.988,0.0,6.876
70,0,91,0.0,9.49,0.343,12.11,0.28,13.163,0.0,12.713
70,0,98,0.0,9.739,0.269,0.541,0.0,19.354,0.0,10.595
70,0,105,0.353,19.827,0.0,0.047,0.275,6.701,0.275,0.176
70,0,112,0.0,8.666,0.0,5.491,0.0,3.167,0.0,7.408
70,0,119,0.0,10.104,0.0,6.003,0.0,5.913,0.0,14.236
70,0,126,0.0,10.766,0.323,6.97,0.0,8.006,0.0,7.036
70,0,133,0.0,12.526,0.0,8.43,0.0,12.087,0.061,9.152
70,0,140,0.298,17.839,0.375,6.037,0.312,9.548,0.0,8.597
70,0,147,0.0,0.329,0.0,13.177,0.0,16.26,0.0,13.693
70,0,154,0.0,22.079,0.285,6.634,0.0,0.925,0.25,9.104
70,0,161,0.0,0.512,0.264,6.235,0.0,17.043,0.227,10.024
70,0,168,0.357,8.89,0.327,11.684,0.337,0.638,0.308,6.507
70,0,175,0.372,8.579,0.0,18.371,0.252,2.87,0.0,19.573
70,7,0,0.073,7.588,0.017,4.429,0.0,2.632,0.007,10.137
70,7,7,0.072,2.409,0.008,5.011,0.004,2.413,0.004,3.411
70,7,14,0.027,2.301,0.008,8.117,0.003,3.897,0.006,3.169
70,7,21,0.014,7.004,0.009,3.841,0.001,4.817,0.008,7.002
70,7,28,0.005,1.016,0.01,5.829,0.004,1.033,0.004,6.457
70,7,35,0.674,2.758,0.011,7.084,0.004,7.108,0.004,3.068
70,7,42,0.01,3.359,0.004,11.112,0.004,7.03,0.003,4.714
70,7,49,0.007,16.578,0.027,8.852,0.007,8.252,0.011,7.248
70,7,56,0.005,6.236,0.009,7.0,0.009,7.001,0.004,4.156
70,7,63,0.004,7.0,0.006,14.497,0.003,6.391,0.004,8.2
70,7,70,0.023,10.22,0.005,7.164,0.004,4.079,0.004,8.085
70,7,77,0.008,6.258,0.027,6.553,0.009,4.796,0.005,11.554
70,7,84,0.046,4.447,0.008,2.592,0.003,6.905,0.004,8.756
70,7,91,0.011,2.311,0.103,3.365,0.003,7.079,0.013,2.604
70,7,98,0.01,7.032,0.007,13.283,0.009,3.62,0.004,7.743
70,7,105,0.439,7.026,0.022,4.771,0.005,4.54,0.008,3.905
70,7,112,0.008,4.972,0.029,16.046,0.004,3.1,0.004,9.17
70,7,119,0.009,16.927,0.001,4.87,0.005,3.881,0.004,9.383
70,7,126,0.091,9.493,0.003,7.022,0.019,6.37,0.005,5.809
70,7,133,0.019,7.032,0.005,11.086,0.005,4.479,0.005,4.468
70,7,140,0.056,2.637,0.019,1.817,0.006,12.811,0.005,2.643
70,7,147,0.021,7.016,0.005,4.961,0.006,9.09,0.007,8.467
70,7,154,0.005,10.831,0.425,10.142,0.006,4.727,0.006,8.696
70,7,161,0.099,9.811,0.177,6.477,0.022,5.1,0.006,3.664
70,7,168,0.02,7.043,0.004,2.431,0.03,2.434,0.171,13.079
70,7,175,0.186,8.367,0.088,3.68,0.133,1.018,0.567,2.345
70,14,0,0.03,8.429,0.003,3.934,0.03,4.455,0.003,7.837
70,14,7,0.007,9.732,0.003,4.9,0.009,7.298,0.008,6.6
70,14,14,0.009,8.834,0.003,12.552,0.003,4.963,0.002,8.537
70,14,21,0.007,2.901,0.003,6.759,0.003,4.876,0.003,11.792
70,14,28,0.006,3.68,0.002,12.498,0.019,4.497,0.002,1.506
70,14,35,0.022,12.223,0.02,2.725,0.016,5.786,0.002,4.243
70,14,42,0.018,4.903,0.004,8.61,0.003,4.91,0.002,4.842
70,14,49,0.016,5.665,0.003,2.772,0.035,5.366,0.028,4.379
70,14,56,0.02,5.554,0.022,7.904,0.004,6.208,0.009,15.135
70,14,63,0.003,7.022,0.012,9.017,0.024,5.583,0.003,5.123
70,14,70,0.008,2.789,0.003,7.267,0.003,5.903,0.006,9.712
70,14,77,0.016,15.065,0.004,5.256,0.002,11.229,0.002,5.159
70,14,84,0.002,5.985,0.009,8.702,0.002,6.09,0.004,1.773
70,14,91,0.034,5.356,0.001,6.562,0.025,6.683,0.002,5.492
70,14,98,0.007,10.345,0.003,4.981,0.009,6.41,0.004,5.276
70,14,105,0.008,8.198,0.011,1.762,0.004,5.384,0.002,1.116
70,14,112,0.019,6.854,0.002,12.1,0.006,4.316,0.003,5.022
70,14,119,0.01,5.459,0.014,5.334,0.003,7.627,0.002,4.782
70,14,126,0.008,15.441,0.003,7.473,0.025,5.258,0.009,5.205
70,14,133,0.005,14.736,0.004,4.167,0.008,5.303,0.001,5.733
70,14,140,0.016,6.597,0.003,5.224,0.002,3.379,0.002,4.935
70,14,147,0.013,4.466,0.008,5.112,0.002,5.13,0.002,4.934
70,14,154,0.018,6.375,0.007,4.432,0.012,4.513,0.18,1.845
70,14,161,0.013,4.902,0.002,7.72,0.012,5.737,0.005,6.068
70,14,168,0.186,3.815,0.007,11.481,0.004,8.838,0.004,7.994
70,14,175,0.039,4.764,0.015,10.043,0.033,4.97,0.037,5.164
70,21,0,0.002,1.285,0.002,7.232,0.004,2.401,0.006,3.454
70,21,7,0.003,2.769,0.012,1.015,0.001,8.305,0.002,7.35
70,21,14,0.016,4.541,0.008,8.213,0.012,7.062,0.021,1.958
70,21,21,0.025,8.47,0.018,7.279,0.014,6.716,0.01,4.117
70,21,28,0.017,7.406,0.021,7.49,0.002,7.297,0.003,6.291
70,21,35,0.002,7.236,0.026,7.562,0.002,5.884,0.011,7.44
70,21,42,0.012,7.047,0.002,8.302,0.025,7.572,0.022,7.148
70,21,49,0.005,2.598,0.002,9.219,0.002,2.747,0.001,2.36
70,21,56,0.003,7.18,0.001,8.104,0.001,2.518,0.001,7.09
70,21,63,0.012,6.751,0.011,4.831,0.023,6.633,0.018,4.205
70,21,70,0.021,7.134,0.027,7.193,0.002,6.053,0.002,3.215
70,21,77,0.024,8.226,0.032,8.108,0.002,7.227,0.002,7.197
70,21,84,0.002,4.213,0.012,7.727,0.016,7.457,0.016,4.414
70,21,91,0.004,8.698,0.019,2.738,0.001,7.325,0.004,4.933
70,21,98,0.003,4.615,0.003,7.753,0.003,3.717,0.007,5.534
70,21,105,0.024,7.571,0.004,5.478,0.016,4.483,0.031,3.531
70,21,112,0.031,2.924,0.001,7.275,0.001,5.861,0.002,6.02
70,21,119,0.006,8.498,0.019,1.075,0.002,6.787,0.007,8.338
70,21,126,0.005,3.933,0.025,2.841,0.022,7.167,0.015,5.909
70,21,133,0.002,4.711,0.025,3.011,0.002,4.044,0.001,3.851
70,21,140,0.002,5.431,0.016,9.118,0.002,3.191,0.009,2.727
70,21,147,0.003,7.975,0.003,5.683,0.017,3.9,0.023,3.24
70,21,154,0.015,6.14,0.006,4.273,0.01,7.657,0.001,5.926
70,21,161,0.024,6.432,0.003,4.519,0.006,5.634,0.001,3.749
70,21,168,0.026,6.588,0.001,3.37,0.016,3.035,0.018,1.887
70,21,175,0.0,10.015,0.003,8.519,0.013,7.383,0.014,2.849
70,28,0,0.003,3.029,0.003,5.595,0.002,3.344,0.007,1.6
70,28,7,0.02,2.596,0.012,3.797,0.015,3.745,0.01,2.704
70,28,14,0.005,10.038,0.001,8.388,0.001,6.877,0.004,9.638
70,28,21,0.006,2.387,0.014,0.936,0.011,9.385,0.008,4.794
70,28,28,0.021,9.543,0.002,1.635,0.014,5.913,0.021,8.335
70,28,35,0.002,8.683,0.008,1.463,0.008,9.241,0.002,3.078
70,28,42,0.008,5.289,0.015,9.368,0.019,0.822,0.011,4.517
70,28,49,0.019,1.583,0.006,7.72,0.001,9.623,0.016,2.933
70,28,56,0.001,3.655,0.013,9.929,0.016,9.83,0.019,8.973
70,28,63,0.024,6.234,0.013,4.464,0.003,9.424,0.015,4.766
70,28,70,0.008,9.955,0.007,2.997,0.013,1.517,0.002,3.575
70,28,77,0.01,2.579,0.002,5.892,0.006,1.643,0.004,2.543
70,28,84,0.02,6.66,0.009,1.393,0.017,7.467,0.019,6.966
70,28,91,0.01,3.054,0.001,0.635,0.001,2.271,0.001,5.11
70,28,98,0.016,1.325,0.015,10.085,0.004,9.546,0.012,1.659
70,28,105,0.011,5.128,0.006,1.805,0.02,4.929,0.022,2.236
70,28,112,0.005,2.29,0.009,6.048,0.001,0.752,0.009,1.991
70,28,119,0.016,9.481,0.011,7.667,0.015,9.32,0.018,2.226
70,28,126,0.001,7.972,0.014,1.285,0.002,1.921,0.017,9.737
70,28,133,0.011,4.485,0.003,9.326,0.016,9.1,0.005,1.816
70,28,140,0.017,4.188,0.013,1.174,0.006,6.023,0.003,9.582
70,28,147,0.001,10.086,0.005,5.358,0.014,2.193,0.013,2.168
70,28,154,0.023,2.298,0.015,2.582,0.007,2.982,0.016,2.561
70,28,161,0.009,1.812,0.003,6.574,0.004,9.567,0.003,5.476
70,28,168,0.011,9.643,0.024,3.769,0.021,9.181,0.014,5.818
70,28,175,0.016,7.292,0.018,6.874,0.003,7.819,0.005,2.051
70,35,0,0.005,1.423,0.002,5.308,0.009,2.495,0.002,6.273
70,35,7,0.017,4.786,0.01,12.102,0.01,0.534,0.01,5.363
70,35,14,0.016,6.359,0.014,5.97,0.004,1.807,0.015,4.221
70,35,21,0.007,1.778,0.008,3.51,0.002,4.044,0.008,4.281
70,35,28,0.004,2.857,0.016,2.371,0.011,3.297,0.015,1.302
70,35,35,0.014,11.573,0.017,2.12,0.01,2.08,0.003,6.062
70,35,42,0.018,7.296,0.016,5.607,0.004,2.663,0.013,4.626
70,35,49,0.013,7.099,0.012,10.327,0.015,5.901,0.008,12.643
70,35,56,0.014,7.728,0.01,4.108,0.004,2.623,0.012,3.629
70,35,63,0.01,12.222,0.01,12.635,0.011,1.325,0.011,7.513
70,35,70,0.013,0.87,0.006,1.993,0.002,7.147,0.001,6.045
70,35,77,0.003,3.582,0.002,2.098,0.017,3.09,0.012,2.332
70,35,84,0.005,3.676,0.001,3.893,0.011,2.958,0.013,2.476
70,35,91,0.006,1.4,0.011,4.364,0.011,1.555,0.009,3.081
70,35,98,0.001,12.669,0.005,1.601,0.012,12.135,0.011,5.04
70,35,105,0.009,4.84,0.016,3.326,0.006,6.581,0.002,1.42
70,35,112,0.014,3.212,0.009,3.979,0.014,1.25,0.012,3.633
70,35,119,0.004,4.891,0.013,1.839,0.004,2.56,0.009,2.293
70,35,126,0.017,6.262,0.013,4.342,0.011,12.079,0.016,7.288
70,35,133,0.016,1.464,0.015,2.156,0.002,1.321,0.01,4.504
70,35,140,0.016,4.908,0.017,9.589,0.017,3.825,0.006,5.668
70,35,147,0.015,3.658,0.015,3.745,0.011,2.005,0.014,2.446
70,35,154,0.006,3.517,0.011,1.375,0.01,2.707,0.006,5.192
70,35,161,0.01,7.381,0.007,6.625,0.009,4.812,0.012,3.551
70,35,168,0.005,1.868,0.006,5.4,0.004,1.093,0.01,3.371
70,35,175,0.009,12.226,0.006,9.381,0.011,1.29,0.007,4.498
70,42,0,0.002,14.293,0.009,3.604,0.008,3.029,0.011,5.33
70,42,7,0.003,0.496,0.013,1.776,0.002,1.028,0.013,0.799
70,42,14,0.01,2.125,0.011,12.163,0.005,3.559,0.01,1.911
70,42,21,0.005,2.193,0.002,1.741,0.011,5.904,0.006,3.808
70,42,28,0.01,6.338,0.011,1.891,0.008,3.607,0.014,4.425
70,42,35,0.009,3.66,0.009,4.982,0.006,5.007,0.005,4.643
70,42,42,0.01,4.911,0.008,4.039,0.012,4.618,0.013,2.754
70,42,49,0.009,1.382,0.003,2.388,0.011,2.389,0.009,1.357
70,42,56,0.01,4.674,0.01,13.545,0.008,0.531,0.009,0.507
70,42,63,0.012,2.218,0.013,2.02,0.012,3.247,0.008,3.139
70,42,70,0.009,2.605,0.009,6.576,0.005,1.746,0.009,5.398
70,42,77,0.014,1.938,0.013,3.929,0.014,2.732,0.011,2.307
70,42,84,0.01,5.82,0.01,5.102,0.007,3.396,0.01,2.434
70,42,91,0.014,1.772,0.004,3.66,0.008,4.559,0.008,5.356
70,42,98,0.008,1.215,0.01,13.96,0.009,3.008,0.013,2.27
70,42,105,0.014,1.956,0.013,3.204,0.011,2.825,0.012,4.72
70,42,112,0.008,3.038,0.001,2.019,0.013,2.625,0.011,2.924
70,42,119,0.01,3.221,0.011,4.278,0.012,11.219,0.01,4.014
70,42,126,0.007,14.073,0.013,6.592,0.013,2.994,0.011,0.796
70,42,133,0.006,1.804,0.011,6.852,0.005,1.329,0.01,4.072
70,42,140,0.01,3.19,0.001,2.427,0.014,4.05,0.013,3.828
70,42,147,0.011,2.049,0.015,1.27,0.007,1.941,0.012,3.113
70,42,154,0.013,2.909,0.008,3.046,0.008,6.545,0.004,1.713
70,42,161,0.008,2.86,0.005,0.92,0.01,5.408,0.011,5.727
70,42,168,0.004,4.814,0.01,14.526,0.011,2.62,0.004,2.536
70,42,175,0.004,6.536,0.013,3.524,0.007,2.793,0.013,2.674
70,49,0,0.004,4.056,0.009,6.089,0.008,1.596,0.009,1.939
70,49,7,0.009,4.894,0.005,4.98,0.007,4.98,0.008,1.319
70,49,14,0.004,2.987,0.008,3.579,0.009,1.709,0.009,2.69
70,49,21,0.01,2.122,0.01,3.12,0.011,0.728,0.011,2.692
70,49,28,0.008,3.274,0.01,1.404,0.009,1.45,0.008,1.15
70,49,35,0.009,5.465,0.001,2.462,0.01,3.07,0.01,3.2
70,49,42,0.009,1.599,0.01,2.756,0.008,1.969,0.006,3.362
70,49,49,0.01,6.487,0.01,2.298,0.007,0.555,0.008,2.314
70,49,56,0.008,2.641,0.002,11.012,0.008,5.072,0.008,4.01
70,49,63,0.009,3.457,0.004,4.31,0.009,0.98,0.002,5.037
70,49,70,0.008,1.123,0.011,3.577,0.01,1.878,0.009,2.211
70,49,77,0.003,1.884,0.007,1.286,0.009,0.821,0.005,2.349
70,49,84,0.008,4.062,0.008,3.314,0.009,2.617,0.01,2.791
70,49,91,0.008,3.596,0.009,2.778,0.009,4.902,0.004,0.564
70,49,98,0.011,2.19,0.008,2.927,0.01,1.058,0.011,1.364
70,49,105,0.003,3.252,0.005,0.993,0.008,1.157,0.004,1.654
70,49,112,0.011,2.635,0.011,4.686,0.009,8.008,0.011,4.411
70,49,119,0.008,1.692,0.01,5.715,0.008,2.211,0.004,2.595
70,49,126,0.01,1.845,0.001,2.83,0.009,7.065,0.009,1.601
70,49,133,0.009,3.66,0.007,4.188,0.01,1.743,0.009,2.316
70,49,140,0.011,5.031,0.009,3.681,0.009,2.433,0.01,1.388
70,49,147,0.007,1.828,0.007,1.686,0.009,2.115,0.008,2.226
70,49,154,0.009,2.348,0.007,1.514,0.009,4.112,0.009,3.825
70,49,161,0.008,1.004,0.011,3.926,0.005,3.943,0.008,1.189
70,49,168,0.003,6.843,0.006,2.252,0.009,1.432,0.007,0.545
70,49,175,0.008,6.659,0.007,5.175,0.006,2.4,0.007,4.563
70,56,0,0.005,1.441,0.008,2.671,0.007,6.6,0.008,2.712
70,56,7,0.008,5.247,0.008,3.415,0.006,2.36,0.007,1.562
70,56,14,0.007,4.245,0.005,2.563,0.004,2.438,0.007,1.352
70,56,21,0.006,3.735,0.008,1.865,0.009,1.478,0.007,2.414
70,56,28,0.009,2.554,0.006,4.37,0.006,3.892,0.008,1.945
70,56,35,0.005,1.502,0.009,3.243,0.008,1.089,0.007,3.432
70,56,42,0.007,4.338,0.005,1.882,0.008,5.395,0.007,4.811
70,56,49,0.008,1.888,0.007,3.106,0.007,3.377,0.008,2.475
70,56,56,0.006,3.04,0.006,2.384,0.007,2.23,0.007,5.178
70,56,63,0.009,2.74,0.008,3.009,0.004,3.126,0.006,2.748
70,56,70,0.006,2.152,0.007,3.821,0.008,1.08,0.008,3.779
70,56,77,0.007,3.197,0.008,3.288,0.007,1.413,0.007,2.964
70,56,84,0.008,1.716,0.007,1.86,0.007,3.267,0.008,4.3
70,56,91,0.003,4.568,0.008,3.922,0.008,7.106,0.005,2.866
70,56,98,0.009,2.942,0.007,1.928,0.008,5.899,0.008,4.628
70,56,105,0.005,1.189,0.008,3.549,0.007,2.415,0.005,2.334
70,56,112,0.004,5.311,0.008,4.651,0.006,1.77,0.008,4.131
70,56,119,0.009,4.828,0.006,3.441,0.007,3.778,0.008,2.302
70,56,126,0.007,3.615,0.008,5.646,0.003,2.099,0.006,3.852
70,56,133,0.007,1.889,0.003,0.304,0.009,3.372,0.009,4.196
70,56,140,0.008,4.496,0.009,2.704,0.006,1.534,0.008,2.363
70,56,147,0.005,2.123,0.005,2.499,0.007,2.627,0.007,0.585
70,56,154,0.008,2.122,0.009,2.923,0.008,3.924,0.008,2.688
70,56,161,0.007,5.375,0.007,3.102,0.008,2.359,0.004,1.015
70,56,168,0.007,2.356,0.008,3.887,0.006,2.612,0.006,1.294
70,56,175,0.008,3.039,0.005,4.749,0.007,4.926,0.008,1.74
70,63,0,0.007,3.218,0.004,1.815,0.005,1.113,0.006,4.091
70,63,7,0.006,2.961,0.006,2.379,0.004,1.803,0.006,1.036
70,63,14,0.007,4.777,0.007,6.269,0.006,1.718,0.007,1.688
70,63,21,0.006,7.815,0.006,1.916,0.005,1.532,0.005,3.224
70,63,28,0.006,3.78,0.007,3.517,0.007,2.49,0.007,4.252
70,63,35,0.007,3.443,0.006,4.019,0.007,3.547,0.005,1.561
70,63,42,0.006,4.756,0.006,1.097,0.005,2.759,0.005,2.532
70,63,49,0.006,3.366,0.006,2.593,0.005,4.107,0.007,4.06
70,63,56,0.007,5.061,0.004,2.372,0.005,2.527,0.006,2.047
70,63,63,0.005,4.092,0.006,6.948,0.006,2.362,0.006,2.583
70,63,70,0.005,3.49,0.004,2.324,0.006,1.659,0.007,1.75
70,63,77,0.006,3.439,0.006,2.425,0.005,4.816,0.005,2.105
70,63,84,0.004,1.198,0.006,1.915,0.006,3.17,0.007,0.468
70,63,91,0.007,1.976,0.005,4.755,0.004,1.761,0.007,1.338
70,63,98,0.004,5.441,0.006,1.776,0.006,0.652,0.003,2.226
70,63,105,0.002,5.916,0.006,6.676,0.005,1.138,0.005,3.239
70,63,112,0.004,4.753,0.006,1.086,0.004,3.633,0.004,2.048
70,63,119,0.005,4.481,0.007,3.333,0.006,2.169,0.005,5.006
70,63,126,0.007,2.217,0.006,0.854,0.006,2.758,0.007,3.965
70,63,133,0.006,4.279,0.006,1.879,0.006,2.905,0.005,1.729
70,63,140,0.007,3.557,0.006,6.568,0.006,1.771,0.007,4.091
70,63,147,0.006,4.81,0.007,3.462,0.006,3.229,0.006,4.195
70,63,154,0.004,1.86,0.005,4.696,0.004,3.446,0.006,1.137
70,63,161,0.005,4.449,0.004,5.689,0.006,2.467,0.005,2.658
70,63,168,0.006,5.594,0.007,2.17,0.004,4.012,0.005,3.189
70,63,175,0.005,2.506,0.004,4.571,0.007,2.809,0.007,1.847
70,70,0,0.005,4.966,0.003,1.737,0.005,3.113,0.005,3.136
70,70,7,0.006,4.268,0.006,4.175,0.004,4.393,0.006,3.66
70,70,14,0.005,7.026,0.005,5.317,0.005,1.233,0.004,2.688
70,70,21,0.006,3.391,0.006,6.205,0.005,2.688,0.005,2.657
70,70,28,0.003,0.472,0.005,0.787,0.006,2.75,0.005,4.509
70,70,35,0.005,1.33,0.005,3.846,0.006,3.152,0.005,2.89
70,70,42,0.006,5.585,0.005,1.426,0.006,1.654,0.005,2.153
70,70,49,0.006,2.847,0.005,4.38,0.005,2.334,0.005,2.006
70,70,56,0.005,2.283,0.006,1.731,0.004,3.778,0.005,1.583
70,70,63,0.003,1.338,0.006,7.464,0.005,3.786,0.005,1.796
70,70,70,0.004,4.394,0.001,6.239,0.005,2.145,0.005,1.966
70,70,77,0.006,4.046,0.004,3.703,0.005,3.277,0.005,3.277
70,70,84,0.004,4.134,0.006,1.742,0.006,2.215,0.005,2.679
70,70,91,0.005,3.334,0.002,4.223,0.005,5.202,0.005,0.854
70,70,98,0.005,5.277,0.005,4.079,0.005,0.868,0.005,2.306
70,70,105,0.005,3.218,0.006,5.996,0.006,0.967,0.005,1.643
70,70,112,0.004,4.059,0.004,3.548,0.005,6.546,0.005,4.512
70,70,119,0.003,5.056,0.006,2.737,0.004,4.364,0.005,1.606
70,70,126,0.005,5.326,0.005,1.72,0.005,3.888,0.005,1.295
70,70,133,0.005,3.691,0.004,4.299,0.005,4.078,0.005,1.298
70,70,140,0.006,1.188,0.006,2.775,0.005,1.448,0.005,2.354
70,70,147,0.005,1.657,0.004,6.146,0.006,2.638,0.005,1.41
70,70,154,0.003,3.797,0.004,4.833,0.005,2.732,0.006,2.156
70,70,161,0.005,1.269,0.005,3.222,0.005,2.207,0.005,1.211
70,70,168,0.006,3.226,0.006,8.373,0.004,2.755,0.004,3.121
70,70,175,0.004,4.264,0.005,2.425,0.004,0.919,0.005,2.617
70,77,0,0.006,1.715,0.004,0.712,0.005,4.435,0.003,3.288
70,77,7,0.005,2.957,0.004,2.098,0.005,3.078,0.004,1.879
70,77,14,0.005,3.163,0.004,3.728,0.004,1.664,0.005,3.507
70,77,21,0.005,4.888,0.004,3.13,0.004,2.72,0.004,4.461
70,77,28,0.005,7.005,0.004,9.064,0.005,3.66,0.004,2.537
70,77,35,0.005,1.597,0.005,3.67,0.005,2.986,0.005,3.011
70,77,42,0.004,3.74,0.003,2.345,0.003,1.736,0.004,4.832
70,77,49,0.003,4.404,0.005,3.884,0.005,2.469,0.004,2.01
70,77,56,0.005,6.312,0.005,2.835,0.004,3.618,0.004,2.049
70,77,63,0.005,2.978,0.005,1.804,0.003,3.415,0.005,13.94
70,77,70,0.005,4.604,0.004,4.216,0.005,3.646,0.004,6.019
70,77,77,0.004,5.325,0.005,3.765,0.005,1.258,0.005,2.336
70,77,84,0.004,5.168,0.005,6.095,0.004,4.523,0.003,8.306
70,77,91,0.005,6.288,0.005,2.242,0.005,3.471,0.004,1.383
70,77,98,0.007,5.115,0.005,7.483,0.005,4.927,0.004,4.614
70,77,105,0.004,5.01,0.004,6.226,0.004,5.435,0.005,1.773
70,77,112,0.005,4.972,0.005,1.603,0.005,4.279,0.004,1.822
70,77,119,0.006,1.569,0.003,3.484,0.004,3.516,0.003,3.418
70,77,126,0.005,13.351,0.004,20.53,0.003,2.021,0.004,2.898
70,77,133,0.003,2.92,0.005,2.772,0.005,2.083,0.005,1.421
70,77,140,0.004,6.966,0.004,4.864,0.005,4.708,0.005,4.295
70,77,147,0.005,3.476,0.004,3.555,0.004,1.669,0.004,1.664
70,77,154,0.005,5.289,0.004,3.065,0.005,4.51,0.004,4.739
70,77,161,0.005,9.699,0.004,3.746,0.005,2.364,0.004,5.696
70,77,168,0.004,3.47,0.004,1.865,0.004,2.267,0.005,3.678
70,77,175,0.005,0.992,0.005,2.589,0.003,4.068,0.004,13.178
70,84,0,0.006,4.459,0.005,9.27,0.004,8.934,0.004,3.051
70,84,7,0.004,7.075,0.005,2.874,0.003,1.931,0.004,3.004
70,84,14,0.004,1.366,0.004,2.139,0.004,2.463,0.004,0.992
70,84,21,0.004,8.435,0.003,7.446,0.004,3.443,0.004,3.142
70,84,28,0.005,7.104,0.006,6.649,0.003,1.912,0.004,10.074
70,84,35,0.006,9.93,0.004,8.173,0.004,8.565,0.004,9.394
70,84,42,0.006,5.594,0.004,10.618,0.004,8.248,0.004,2.057
70,84,49,0.006,10.257,0.004,11.519,0.004,3.214,0.005,2.542
70,84,56,0.005,7.169,0.004,3.815,0.005,8.133,0.004,7.719
70,84,63,0.005,12.521,0.005,4.852,0.004,5.004,0.005,0.875
70,84,70,0.004,12.387,0.005,9.009,0.004,0.532,0.005,4.739
70,84,77,0.002,2.708,0.004,14.141,0.004,7.641,0.004,8.205
70,84,84,0.006,5.666,0.006,6.348,0.004,3.511,0.003,8.032
70,84,91,0.008,4.446,0.004,6.462,0.004,1.579,0.004,2.533
70,84,98,0.005,7.876,0.005,6.089,0.004,1.466,0.004,5.306
70,84,105,0.004,5.677,0.004,9.247,0.004,7.687,0.004,6.422
70,84,112,0.004,4.738,0.003,3.802,0.004,9.117,0.004,3.027
70,84,119,0.005,6.437,0.005,10.429,0.005,6.207,0.004,2.633
70,84,126,0.006,10.813,0.005,6.331,0.004,2.482,0.004,9.532
70,84,133,0.006,9.764,0.005,7.259,0.004,4.435,0.004,12.707
70,84,140,0.006,8.386,0.004,8.528,0.004,11.486,0.004,3.569
70,84,147,0.004,5.731,0.002,4.815,0.004,7.31,0.004,6.928
70,84,154,0.005,3.117,0.004,3.606,0.004,2.788,0.005,9.489
70,84,161,0.004,5.439,0.005,4.08,0.003,5.27,0.005,5.866
70,84,168,0.004,7.914,0.003,3.713,0.005,3.227,0.005,2.461
70,84,175,0.004,9.986,0.012,4.102,0.004,6.438,0.005,3.005
77,0,0,0.227,17.48,0.0,0.452,0.299,13.22,0.0,0.248
77,0,7,0.0,3.435,0.0,11.795,0.0,13.988,0.0,15.796
77,0,14,0.0,0.006,0.0,0.916,0.0,18.945,0.259,17.058
77,0,21,0.0,17.539,0.0,4.995,0.275,6.583,0.0,15.856
77,0,28,0.0,6.436,0.334,8.235,0.271,13.602,0.0,18.175
77,0,35,0.0,3.237,0.0,0.267,0.3,2.343,0.234,13.628
